Development_Start_Date,Purchased_Date,City,Locality,Property_Type,Developer_Name,Year_Of_Esablishment,CEO,Number_Of_Employees,Service_Amount,Rating,Investor_Name,City_Investors,sq-ft_cost,Purchase_Amount,Area_Purchased
23-Nov-13,30-Dec-13,PUNE,Koregaon Park,Residential,Byrne Group,1959,Dante Stanton,7750,0.45,C,Allison Cronin,aligarh,10932,28562036,5806
24-Nov-13,31-Dec-13,PUNE,Magarpatta,Residential,John Graham,1907,Jack Volkman,6540,0.87,D,Deontae Collier,jalandhar,6821,39118708,6592
7-Mar-12,13-Apr-12,Chennai,T-Nagar,Commercial,Spie Matthew Hall,1963,Bethany Mohr IV,8478,0.19,E,Gregory Quitzon,tiruchirapalli,13739,14782752,5663
8-Mar-12,14-Apr-12,Chennai,Anna Nagar,Commercial,Severfield-Rowen,1845,Loyal O'Keefe,9210,0.87,C,Urban Moore,bhubaneshwar,32518,191103408,6755
30-Mar-12,6-May-12,Chennai,Adyar,Commercial,Clancy,1940,Alvera Murray,9782,0.53,A,Mrs. Kenna Bashirian,salem,28577,106762815,7049
1-Apr-12,8-May-12,Chennai,Porur,Commercial,RG Carter,1827,Carlie Stiedemann,1892,0.19,D,Chase Rosenbaum,mira-bhayandar,4493,6253986,7326
28-Apr-12,4-Jun-12,Chennai,OMR,Commercial,Ardmore ,1884,Johan Hayes,1605,0.86,E,Sibyl Legros,trivandrum,3419,14928106,5077
15-May-12,21-Jun-12,Chennai,T-Nagar,Residential,Integral UK ,1910,Ramon Swaniawski,3722,0.6,C,Arvid Armstrong,bhiwandi,70584,369295488,8720
26-Jun-12,2-Aug-12,Chennai,Anna Nagar,Residential,Brookfield Multiplex,1994,Athena Morar,9625,0.21,A,Isaias Harvey,saharanpur,8043,9955143,5894
4-Jul-12,10-Aug-12,Chennai,Adyar,Residential,RGCM,1812,Mrs. Stacy Haag,5351,0.99,D,Kurt McCullough,gorakhpur,10467,81914219,7905
9-Jul-12,15-Aug-12,Chennai,Porur,Residential,Lorne Stewart,1916,Lonnie Stroman DDS,4433,0.23,C,Miss Margie Goodwin,guntur,4574,6519368,6197
11-Jul-12,17-Aug-12,Chennai,OMR,Residential,GSH Group,1834,Gabriella Schimmel MD,9597,0.97,A,Chris Kirlin,bikaner,4122,25513408,6381
12-Jul-12,18-Aug-12,KOLKATA,New Alipore,Commercial,Longcross,1961,Malachi Larson,8600,0.28,D,Larissa Prohaska,amravati,6619,13707155,7396
14-Jul-12,20-Aug-12,KOLKATA,Salt Lake,Commercial,Higgins ,1840,Joshua Dickens,2322,0.07,C,Markus Witting,noida,5290,2844274,7681
23-Jul-12,29-Aug-12,KOLKATA,Dum Dum,Commercial,Carey Group ,1938,Melvina Veum,2757,0.88,D,Emilio Adams,jamshedpur,2974,25229037,9640
13-Aug-12,19-Sep-12,KOLKATA,Tollygunge,Commercial,Malcolm Group,1962,Demond Ward,3028,0.84,E,Otto Haley,bhilai,4640,33367354,8561
26-Aug-12,2-Oct-12,KOLKATA,Ballygunge,Commercial,United House,1959,Estel Botsford,1728,0.64,B,Lawrence Waters II,warangal,10613,64791940,9539
14-Sep-12,21-Oct-12,KOLKATA,New Alipore,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Miss Olin Shields,cuttack,5583,25399970,6148
15-Sep-12,22-Oct-12,KOLKATA,Salt Lake,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Della Lakin,firozabad,8345,54799612,8874
16-Sep-12,23-Oct-12,KOLKATA,Dum Dum,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Mr. Elfrieda Wunsch,kochi,3529,15075959,5773
17-Sep-12,24-Oct-12,KOLKATA,Tollygunge,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Daphne Bahringer,bhavnagar,4582,20920496,6170
20-Sep-12,27-Oct-12,KOLKATA,Ballygunge,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Maximo Hegmann,dehradun,10342,56303710,7357
22-Sep-12,29-Oct-12,PUNE,Aundh,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Damon Nader,durgapur,7027,47741016,9181
26-Sep-12,2-Nov-12,PUNE,Kalyani Nagar,Commercial,T Clarke,1907,Wilson Botsford,4465,0.08,D,Daniella Lowe Jr.,asansol,6418,4126517,8037
7-Oct-12,13-Nov-12,PUNE,Hinjewadi,Commercial,Buckingham ,1914,Roger Rempel,2994,0.69,E,Buster Hessel III,nanded,4429,29466048,9642
8-Oct-12,14-Nov-12,PUNE,Koregaon Park,Commercial,Eric Wright Group,1902,Wava Considine,8444,0.21,B,Dominic Streich,kolhapur,8118,15013997,8807
9-Oct-12,15-Nov-12,PUNE,Magarpatta,Commercial,SGN Contracting,1960,Kasandra Braun,1617,0.7,A,Sharon Oberbrunner,ajmer,5905,31336064,7581
13-Oct-12,19-Nov-12,PUNE,Aundh,Residential,Midas,1984,Elta Cartwright,8927,0.61,D,Mrs. Laverna Grant,gulbarga,8591,46865881,8943
18-Oct-12,24-Nov-12,PUNE,Kalyani Nagar,Residential,City Building (Glasgow),1918,Casimir Ritchie V,1315,0.5,C,Easter Cassin III,jamnagar,6474,21205587,6551
3-Aug-13,9-Sep-13,PUNE,Hinjewadi,Residential,Dawnus,1964,Dale Turcotte I,8295,0.72,D,Dianna Langosh,ujjain,4562,19244706,5859
10-Aug-13,16-Sep-13,PUNE,Koregaon Park,Residential,William Hare,1969,Tiffany Hudson,6016,0.37,A,Caleb Kunde,loni,11362,21385443,5087
26-Aug-13,2-Oct-13,PUNE,Magarpatta,Residential,McNicholas Construction,1872,Arnold Weissnat DVM,7089,0.71,D,Onie Stracke,siliguri,6821,29711253,6135
4-Sep-13,11-Oct-13,Chennai,T-Nagar,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Mrs. Elnora Schneider,jhansi,10932,73082169,9034
5-Sep-13,12-Oct-13,Chennai,Anna Nagar,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Sarah Zemlak,ulhasnagar,19135,78998082,5579
6-Sep-13,13-Oct-13,Chennai,Adyar,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Ms. Lourdes Schiller,nellore,22901,121609806,7176
7-Sep-13,14-Oct-13,Chennai,Porur,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Makenna Stroman,jammu,4965,35664489,9707
11-Sep-13,18-Oct-13,Chennai,OMR,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Tre Mertz,sangli-miraj & kupwad,4599,26262957,7717
15-Sep-13,22-Oct-13,Chennai,T-Nagar,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Emilie Hessel,belgaum,11926,48229937,5465
26-Sep-13,2-Nov-13,Chennai,Anna Nagar,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Rylee Schroeder,mangalore,9554,52275284,7394
27-Sep-13,3-Nov-13,Chennai,Adyar,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Moises Lesch,ambattur,13991,97642350,9431
29-Sep-13,5-Nov-13,Chennai,Porur,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Fay Ritchie,tirunelveli,5292,23445571,5987
2-Oct-13,8-Nov-13,Chennai,OMR,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Alexie Emmerich,melagaon,4271,26270408,8312
8-Oct-13,14-Nov-13,KOLKATA,New Alipore,Commercial,T Clarke,1907,Wilson Botsford,4465,0.08,D,Darrel Prohaska,gaya,7166,4788608,8353
11-Oct-13,17-Nov-13,KOLKATA,Salt Lake,Commercial,Buckingham ,1914,Roger Rempel,2994,0.69,E,Candelario Wisozk V,jalgaon,5945,30642314,7470
18-Oct-13,24-Nov-13,KOLKATA,Dum Dum,Commercial,Eric Wright Group,1902,Wava Considine,8444,0.21,B,Caterina Kshlerin,udaipur,3206,5606236,8327
17-Nov-13,24-Dec-13,KOLKATA,Tollygunge,Commercial,SGN Contracting,1960,Kasandra Braun,1617,0.7,A,Tanner Corkery,maheshtala,4672,32697459,9998
7-Mar-13,13-Apr-13,KOLKATA,Ballygunge,Commercial,Carey Group ,1938,Melvina Veum,2757,0.88,D,Lamar Rosenbaum,tirupur,10396,61990100,6776
8-Mar-13,14-Apr-13,KOLKATA,New Alipore,Residential,Malcolm Group,1962,Demond Ward,3028,0.84,E,Taryn Kihn I,davanagere,5792,38800608,7975
9-Mar-13,15-Apr-13,KOLKATA,Salt Lake,Residential,United House,1959,Estel Botsford,1728,0.64,B,Susanna Ryan,kozhikode,4572,25690982,8780
13-Mar-13,19-Apr-13,KOLKATA,Dum Dum,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Richard Cruickshank,akola,2945,20799239,9544
18-Mar-13,24-Apr-13,KOLKATA,Tollygunge,Residential,Malcolm Group,1962,Demond Ward,3028,0.84,E,Vidal Macejkovic,kurnool,4382,34640762,9411
2-Apr-13,9-May-13,KOLKATA,Ballygunge,Residential,United House,1959,Estel Botsford,1728,0.64,B,Marco Weber,rajpur sonarpur,9964,46768625,7334
17-Apr-13,24-May-13,PUNE,Aundh,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Trevor Hintz,bokaro,7757,43780353,7627
18-Apr-13,25-May-13,PUNE,Kalyani Nagar,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Kareem Torp,south dumdum,8754,51720033,7984
3-Jun-13,10-Jul-13,PUNE,Hinjewadi,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Hugh Mayer,bellary,5055,20076337,5367
26-Jun-13,2-Aug-13,PUNE,Koregaon Park,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Otha Kirlin,patiala,12925,81040009,8473
3-Jul-13,9-Aug-13,PUNE,Magarpatta,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Addison Hilpert,gopalpur,7003,34441034,6646
9-Jul-13,15-Aug-13,PUNE,Aundh,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Dr. Trey Jewess,agartala,14694,107300290,9868
12-Jul-13,18-Aug-13,PUNE,Kalyani Nagar,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Orin Brakus,bhagalpur,10183,58806418,7804
14-Jul-13,20-Aug-13,PUNE,Hinjewadi,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Sadie Zboncak,muzaffarnagar,4562,29589588,8765
3-Mar-11,9-Apr-11,PUNE,Koregaon Park,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Dr. Dean Stamm,bhatpara,7025,40428735,7777
4-Oct-11,10-Nov-11,PUNE,Magarpatta,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Luigi Kunde,panihati,4724,31793937,9095
29-Mar-13,5-May-13,Chennai,T-Nagar,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Eliezer Dare,latur,10563,43796522,5603
9-Jan-11,15-Feb-11,Chennai,Anna Nagar,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Remington Bogan,dhule,19524,84057068,5818
24-Jan-11,2-Mar-11,Chennai,Adyar,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Jerad Stracke,rohtak,15195,73414035,6529
9-Feb-11,18-Mar-11,Chennai,Porur,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Ottis Purdy,korba,4720,22329470,6393
6-Mar-11,12-Apr-11,Chennai,OMR,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Maida Ernser,bhilwara,3393,22173051,8831
8-Mar-11,14-Apr-11,Chennai,T-Nagar,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Imani Dickens,brahmapur,9317,48951518,7100
10-Mar-11,16-Apr-11,Chennai,Anna Nagar,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Mrs. Zoe Haag,muzaffarpur,7611,34277204,6086
16-Mar-11,22-Apr-11,Chennai,Adyar,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Mrs. Alessandra Harber,ahmednagar,9743,39747738,5513
10-Apr-11,17-May-11,Chennai,Porur,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Ceasar Morissette,mathura,2922,18163152,8400
9-May-11,15-Jun-11,Chennai,OMR,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Reid Strosin,kollam,2887,20581885,9634
9-Jul-11,15-Aug-11,DELHI,Mayur Vihar,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Jammie Thiel,avadi,9800,65413040,9020
13-Jul-11,19-Aug-11,DELHI,Chanakyapuri,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Tatyana Brekke DDS,rajamundry,48000,276239040,7777
16-Jul-11,22-Aug-11,DELHI,Vasant Kunj,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Rachel Turner,kadapa,16900,68482856,5476
24-Jul-11,30-Aug-11,DELHI,Saket,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Vivianne Rowe,kamarhati,12800,56642560,5980
26-Aug-11,2-Oct-11,DELHI,Pithampura,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Denis Robel,bilaspur,30000,143212200,6451
30-Aug-11,6-Oct-11,DELHI,Mayur Vihar,Residential,T Clarke,1907,Wilson Botsford,4465,0.08,D,Miss Michaela Krajcik,shahjahanpur,9400,6913888,9194
19-Sep-11,26-Oct-11,DELHI,Chanakyapuri,Residential,Buckingham ,1914,Roger Rempel,2994,0.69,E,Arianna Tremblay,bijapur,49000,286776420,8482
25-Sep-11,1-Nov-11,DELHI,Vasant Kunj,Residential,Eric Wright Group,1902,Wava Considine,8444,0.21,B,Sabina Lind,rampur,15400,29846586,9229
12-Dec-12,18-Jan-13,DELHI,Saket,Residential,SGN Contracting,1960,Kasandra Braun,1617,0.7,A,Ms. Shemar Carter,shivamogga,16700,115158190,9851
13-Dec-12,19-Jan-13,DELHI,Pithampura,Residential,Midas,1984,Elta Cartwright,8927,0.61,D,Isabel Reynolds II,chandrapur,33000,163314690,8113
14-Dec-12,20-Jan-13,HYDERABAD,KUKATPALLY,Commercial,City Building (Glasgow),1918,Casimir Ritchie V,1315,0.5,C,Keegan Bashirian,junagadh,2823,12007631,8507
15-Dec-12,21-Jan-13,HYDERABAD,JUBLIEE HILLS,Commercial,Dawnus,1964,Dale Turcotte I,8295,0.72,D,Alva Prosacco,thrissur,11558,77275863,9286
16-Dec-12,22-Jan-13,HYDERABAD,BANJARA HILLS,Commercial,William Hare,1969,Tiffany Hudson,6016,0.37,A,Wilber Homenick,alwar,107474,323014182,8123
17-Dec-12,23-Jan-13,HYDERABAD,KONDAPUR,Commercial,McNicholas Construction,1872,Arnold Weissnat DVM,7089,0.71,D,Keyon Gorczany,bardhaman,40658,190840927,6611
18-Dec-12,24-Jan-13,HYDERABAD,MIYAPUR,Commercial,ESH Holdings,1849,Miss Kaci Hodkiewicz,7219,0.61,C,Romaine Bernhard,kulti,3064,15684984,8392
19-Dec-12,25-Jan-13,HYDERABAD,KUKATPALLY,Residential,North Midland Construction,1857,Haleigh DuBuque V,6986,0.27,B,Laury Daugherty,kakinada,2548,6636750,9647
20-Dec-12,26-Jan-13,HYDERABAD,JUBLIEE HILLS,Residential,Ogilvie Group,1862,Gisselle Yost Jr.,9196,0.82,D,Delores Schmeler,nizamabad,4846,31022832,7807
21-Dec-12,27-Jan-13,HYDERABAD,BANJARA HILLS,Residential,Barr ,1841,Rosalinda Pacocha,2233,0.52,B,Agnes Stroman,parbhani,4871,22862136,9026
22-Dec-12,28-Jan-13,HYDERABAD,KONDAPUR,Residential,Forth Holdings,1915,Johnny Pagac,9881,0.4,D,Mr. Shanny Kemmer,tumkur,3470,10348928,7456
23-Dec-12,29-Jan-13,HYDERABAD,MIYAPUR,Residential,Bechtel,1809,Rafaela Hintz DVM,1909,0.28,E,Brian Jacobson,hisar,2564,5256610,7322
24-Dec-12,30-Jan-13,BANGALORE,INDIRANAGAR,Commercial,Longcross,1961,Malachi Larson,8600,0.28,D,Jacinto Hayes,ozhukarai,10233,18022360,6290
25-Dec-12,31-Jan-13,BANGALORE,JAYANAGAR,Commercial,Higgins ,1840,Joshua Dickens,2322,0.07,C,Freddy Nikolaus,bihar sharif,107933,40390687,5346
26-Dec-12,1-Feb-13,BANGALORE,FRAZER TOWN,Commercial,Carey Group ,1938,Melvina Veum,2757,0.88,D,Chandler Nienow,panipat,10254,72901018,8079
27-Dec-12,2-Feb-13,BANGALORE,HEBBAL,Commercial,Malcolm Group,1962,Demond Ward,3028,0.84,E,Kenyon Olson,darbhanga,4407,25898352,6996
28-Dec-12,3-Feb-13,BANGALORE,KORAMANGALA,Commercial,United House,1959,Estel Botsford,1728,0.64,B,Kenny Shanahan,bally,10277,39950399,6074
29-Dec-12,4-Feb-13,BANGALORE,INDIRANAGAR,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Anais Brekke,aizwal,8506,47202006,7499
30-Dec-12,5-Feb-13,BANGALORE,JAYANAGAR,Residential,T Clarke,1907,Wilson Botsford,4465,0.08,D,Elyssa Turcotte,dewas,8314,5609622,8434
31-Dec-12,6-Feb-13,BANGALORE,FRAZER TOWN,Residential,Buckingham ,1914,Roger Rempel,2994,0.69,E,Julio Feeney,ichalkaranji,4871,20001251,5951
1-Jan-13,7-Feb-13,BANGALORE,HEBBAL,Residential,Eric Wright Group,1902,Wava Considine,8444,0.21,B,Burley Dickens,tirupati,3470,4907066,6734
2-Jan-13,8-Feb-13,BANGALORE,KORAMANGALA,Residential,SGN Contracting,1960,Kasandra Braun,1617,0.7,A,Marilou Hansen,karnal,7574,50494343,9524
3-Jan-13,9-Feb-13,MUMBAI,CHEMBUR,Commercial,Midas,1984,Elta Cartwright,8927,0.61,D,Myrl Russel,bathinda,14500,62507615,7067
4-Jan-13,10-Feb-13,MUMBAI,VILE PARLE,Commercial,City Building (Glasgow),1918,Casimir Ritchie V,1315,0.5,C,Garnet Vandervort,jalna,23202,60812442,5242
5-Jan-13,11-Feb-13,MUMBAI,VASAI,Commercial,Dawnus,1964,Dale Turcotte I,8295,0.72,D,Dolores Schuster,barasat,6480,35080646,7519
6-Jan-13,12-Feb-13,MUMBAI,JUHU,Commercial,William Hare,1969,Tiffany Hudson,6016,0.37,A,Miss London Mills,kirari suleman nagar,30489,102487249,9085
7-Jan-13,13-Feb-13,MUMBAI,AIROLI,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Elizabeth Harber,purnia,20000,144522000,9765
13-Jul-11,19-Aug-11,MUMBAI,CHEMBUR,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Clemens Kozey,satna,13908,65940331,6407
16-Jul-11,22-Aug-11,MUMBAI,VILE PARLE,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Susie Little,mau,18875,88400308,6329
24-Jul-11,30-Aug-11,MUMBAI,VASAI,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Ms. Constance Kunze,sonipat,3711,16880523,6147
26-Aug-11,2-Oct-11,MUMBAI,JUHU,Residential,T Clarke,1907,Wilson Botsford,4465,0.08,D,Jett Bashirian,farrukhabad,27611,13162716,5959
30-Aug-11,6-Oct-11,MUMBAI,AIROLI,Residential,Buckingham ,1914,Roger Rempel,2994,0.69,E,Manuela Crona PhD,sagar,18600,101375766,7899
19-Sep-11,26-Oct-11,DELHI,Mayur Vihar,Commercial,Eric Wright Group,1902,Wava Considine,8444,0.21,B,Louisa Kuhlman,rourkela,10400,19874400,9100
25-Sep-11,1-Nov-11,DELHI,Chanakyapuri,Commercial,SGN Contracting,1960,Kasandra Braun,1617,0.7,A,Abigale Greenholt,durgapur,49997,189093654,5403
30-Sep-11,6-Nov-11,DELHI,Vasant Kunj,Commercial,Midas,1984,Elta Cartwright,8927,0.61,D,Erwin Zboncak,imphal,15900,84517086,8714
4-Oct-11,10-Nov-11,DELHI,Saket,Commercial,City Building (Glasgow),1918,Casimir Ritchie V,1315,0.5,C,Jimmy Aufderhar,ratlam,12300,59433600,9664
20-Oct-11,26-Nov-11,DELHI,Pithampura,Commercial,Dawnus,1964,Dale Turcotte I,8295,0.72,D,Dorothea Herman,hapur,30000,197208000,9130
30-Oct-11,6-Dec-11,DELHI,Mayur Vihar,Residential,William Hare,1969,Tiffany Hudson,6016,0.37,A,John Eichmann I,anantapur,9400,32571470,9365
18-Nov-11,25-Dec-11,DELHI,Chanakyapuri,Residential,McNicholas Construction,1872,Arnold Weissnat DVM,7089,0.71,D,Allan Kulas,arrah,49000,271605530,7807
25-Nov-11,1-Jan-12,DELHI,Vasant Kunj,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Sophie Champlin,karimnagar,16000,75124800,6345
8-Dec-11,14-Jan-12,DELHI,Saket,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Tatum Terry,etawah,18900,81957960,5860
10-Dec-11,16-Jan-12,DELHI,Pithampura,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Stephen Beer,ambernath,30500,208795070,9251
20-Dec-11,26-Jan-12,HYDERABAD,KUKATPALLY,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Jarret Pagac,north dumdum,2823,17946771,8591
22-Dec-11,28-Jan-12,HYDERABAD,JUBLIEE HILLS,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Gretchen Jacobs,bharatpur,8578,59217880,9329
30-Dec-11,5-Feb-12,HYDERABAD,BANJARA HILLS,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Braden Johnston,begusarai,98839,454497304,6214
1-Jan-12,7-Feb-12,HYDERABAD,KONDAPUR,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Dawson Sauer,new delhi,24509,171536530,9458
10-Jan-12,16-Feb-12,HYDERABAD,MIYAPUR,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Martina Gerhold,gandhidham,2698,12518180,6270
13-Jan-12,19-Feb-12,HYDERABAD,KUKATPALLY,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Adalberto Rempel,baranagar,2035,8835115,5867
14-Jan-12,20-Feb-12,HYDERABAD,JUBLIEE HILLS,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Thad Heathcote,thiruvittiyur,4846,28573567,7968
30-Jan-12,7-Mar-12,HYDERABAD,BANJARA HILLS,Residential,T Clarke,1907,Wilson Botsford,4465,0.08,D,Melvina O'Keefe DDS,puducherry,40056,18569962,5795
31-Jan-12,8-Mar-12,HYDERABAD,KONDAPUR,Residential,Buckingham ,1914,Roger Rempel,2994,0.69,E,Lamont Gibson,sikar,3173,18281240,8350
15-Feb-12,23-Mar-12,HYDERABAD,MIYAPUR,Residential,Eric Wright Group,1902,Wava Considine,8444,0.21,B,Rosalind Nienow,thoothukudi,2225,3405785,7289
24-Feb-12,1-Apr-12,BANGALORE,INDIRANAGAR,Commercial,SGN Contracting,1960,Kasandra Braun,1617,0.7,A,Ms. Marcelino Fahey,rewa,11784,61651531,7474
28-Feb-12,5-Apr-12,BANGALORE,JAYANAGAR,Commercial,Carey Group ,1938,Melvina Veum,2757,0.88,D,Matt Bartell,mirzapur,12455,57881872,5281
29-Mar-11,5-May-11,BANGALORE,FRAZER TOWN,Commercial,Malcolm Group,1962,Demond Ward,3028,0.84,E,Rahul Sauer I,raichur,6359,42614966,7978
30-Mar-11,6-May-11,BANGALORE,HEBBAL,Commercial,United House,1959,Estel Botsford,1728,0.64,B,Tre O'Connell,pali,3704,15733407,6637
31-Mar-11,7-May-11,BANGALORE,KORAMANGALA,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Lurline Abbott,ramagundam,8401,53880486,8667
1-Apr-11,8-May-11,BANGALORE,INDIRANAGAR,Residential,Malcolm Group,1962,Demond Ward,3028,0.84,E,Thaddeus Schumm,vizianagaram,9758,60016384,7322
2-Apr-11,9-May-11,BANGALORE,JAYANAGAR,Residential,United House,1959,Estel Botsford,1728,0.64,B,Kurt Schmeler,katihar,6700,40573056,9462
3-Apr-11,10-May-11,BANGALORE,FRAZER TOWN,Residential,United House,1959,Estel Botsford,1728,0.64,B,Randy Senger,haridwar,6587,37920042,8995
4-Apr-11,11-May-11,BANGALORE,HEBBAL,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Mikel Wehner,sri ganganagar,3587,23682378,8922
5-Apr-11,12-May-11,BANGALORE,KORAMANGALA,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Taylor Watsica,karawat nagar,6048,31288360,6991
6-Apr-11,13-May-11,MUMBAI,CHEMBUR,Commercial,United House,1959,Estel Botsford,1728,0.64,B,Vena Olson,nagercoil,12984,43792435,5270
7-Apr-11,14-May-11,MUMBAI,VILE PARLE,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Garret Fisher,mango,19222,74990404,5272
8-Apr-11,15-May-11,MUMBAI,VASAI,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Tamia Olson,bulandshahr,3520,22286669,8556
9-Apr-11,16-May-11,MUMBAI,JUHU,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Marcella O'Reilly,thanjavur,24050,127515505,7165
10-Apr-11,17-May-11,MUMBAI,AIROLI,Commercial,T Clarke,1907,Wilson Botsford,4465,0.08,D,Jayda Lehner,mumbai,20500,13557880,8267
11-Apr-11,18-May-11,MUMBAI,CHEMBUR,Residential,Buckingham ,1914,Roger Rempel,2994,0.69,E,Ms. Rosalee Maggio,delhi,13200,51842736,5692
12-Apr-11,19-May-11,MUMBAI,VILE PARLE,Residential,Brett Group,1940,Naomie Daniel,1452,0.21,C,Sierra McKenzie,bangalore,18529,36836949,9467
16-Apr-11,23-May-11,MUMBAI,VASAI,Residential,Mulalley,1817,Fletcher Sauer PhD,3414,0.65,B,Alexane Barton,hyderabad,3594,15764003,6748
17-Apr-11,24-May-11,MUMBAI,JUHU,Residential,Mabey,1814,Dereck Simonis V,5578,0.94,A,Mazie Oberbrunner,ahmedabad,22920,204912593,9511
18-Apr-11,25-May-11,MUMBAI,AIROLI,Residential,Lagan,1896,Bailey Witting,4545,0.32,D,Kaleigh Simonis,chennai,18252,34588270,5922
19-Apr-11,26-May-11,DELHI,Mayur Vihar,Commercial,Headcrown,1802,Kyra Herman,7357,0.58,E,Patricia Williamson PhD,kolkata,8300,45323810,9415
20-Apr-11,27-May-11,DELHI,Chanakyapuri,Commercial,Thomas Armstrong ,1869,Carlos Moen DDS,7225,0.91,B,Rahsaan Heaney,surat,47500,231815675,5363
21-Apr-11,28-May-11,DELHI,Vasant Kunj,Commercial,Tolent,1917,Miss Clair Greenholt,1334,0.83,C,Una Williamson MD,pune,12400,63707480,6190
22-Apr-11,29-May-11,DELHI,Saket,Commercial,GF Tomlinson,1854,Miss Larue Considine,4473,0.45,D,Alvera Hegmann,jaipur,11500,26661600,5152
23-Apr-11,30-May-11,DELHI,Pithampura,Commercial,Simpson (York),1878,Nico Beier,6445,0.39,E,Ms. Hildegard Ratke,lucknow,25000,62107500,6370
24-Apr-11,31-May-11,DELHI,Mayur Vihar,Residential,Pyeroy Group,1817,Tito Langworth,7430,0.28,C,Madonna Russel MD,kanpur,8100,18568116,8187
25-Apr-11,1-Jun-11,DELHI,Chanakyapuri,Residential,Shepherd,1828,Donny O'Conner,5651,0.5,B,Jasmin Toy,nagpur,47000,209267500,8905
26-Apr-11,2-Jun-11,DELHI,Vasant Kunj,Residential,VolkerWessels UK,1884,Gregorio Rolfson,8564,0.2,E,Elsa Gibson,indore,12300,22415520,9112
27-Apr-11,3-Jun-11,DELHI,Saket,Residential,Miller,1973,Ms. Rickey Windler,8732,0.72,D,Ms. Coleman Braun,thane,12000,73967040,8561
