Development_Start_Date,Purchased_Date,City,Locality,Property_Type,Developer_Name,Year_Of_Esablishment,CEO,Number_Of_Employees,Service_Amount,Rating,Investor_Name,City_Investors,sq-ft_cost,Purchase_Amount,Area_Purchased
18-May-11,6-Jun-11,BANGALORE,JAYANAGAR,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Emmitt Spinka V,bathinda,6700,41007618,8271
19-May-11,7-Jun-11,BANGALORE,FRAZER TOWN,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Joy Runolfsdottir,jalna,6587,34422872,7062
20-May-11,8-Jun-11,BANGALORE,HEBBAL,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Dorcas Kuhn Sr.,barasat,3587,16032455,6040
21-May-11,9-Jun-11,BANGALORE,KORAMANGALA,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Kylie Waelchi,kirari suleman nagar,6048,22552145,5039
22-May-11,10-Jun-11,MUMBAI,CHEMBUR,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Bridie Bradtke,purnia,12984,79286536,8252
23-May-11,11-Jun-11,MUMBAI,VILE PARLE,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Kenya Schmeler PhD,satna,19222,87081042,6122
24-May-11,12-Jun-11,MUMBAI,VASAI,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Clemens Terry,mau,3520,23469248,9010
25-May-11,13-Jun-11,MUMBAI,JUHU,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Damion Heaney,sonipat,24050,115698297,6501
26-May-11,14-Jun-11,MUMBAI,AIROLI,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Dr. Hermann Mitchell,farrukhabad,20500,140459030,9259
27-May-11,15-Jun-11,MUMBAI,CHEMBUR,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Braulio O'Conner,sagar,13200,89474880,9160
28-May-11,16-Jun-11,MUMBAI,VILE PARLE,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Michel Graham,rourkela,18529,117767730,8589
29-May-11,17-Jun-11,MUMBAI,VASAI,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Triston Boehm II,durgapur,3594,21803073,8198
30-May-11,18-Jun-11,MUMBAI,JUHU,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Kelvin Hyatt,imphal,22920,119217463,7029
31-May-11,19-Jun-11,MUMBAI,AIROLI,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Clovis Buckridge,ratlam,18252,72151616,5342
1-Jun-11,20-Jun-11,DELHI,Mayur Vihar,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Rashad Hirthe,hapur,8300,60738238,9889
2-Jun-11,21-Jun-11,DELHI,Chanakyapuri,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Erik Heathcote,anantapur,47500,349074650,9931
3-Jun-11,22-Jun-11,DELHI,Vasant Kunj,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Julia Mitchell MD,arrah,12400,62662904,6829
4-Jun-11,23-Jun-11,DELHI,Saket,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Nels Dicki,karimnagar,11500,71049990,8349
5-Jun-11,24-Jun-11,DELHI,Pithampura,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Sim Feeney,etawah,25000,171125000,9250
6-Jun-11,25-Jun-11,DELHI,Mayur Vihar,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Theron Osinski,ambernath,8100,57530412,9598
7-Jun-11,26-Jun-11,DELHI,Chanakyapuri,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Mr. Cody Hirthe,north dumdum,47000,184890480,5316
8-Jun-11,27-Jun-11,DELHI,Vasant Kunj,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Raymond Rippin,bharatpur,12300,60473688,6644
9-Jun-11,28-Jun-11,DELHI,Saket,Residential,T Clarke,1907,Wilson Botsford,4465,0.08,D,Ludwig Schuppe V,begusarai,12000,7279680,7583
10-Jun-11,29-Jun-11,DELHI,Pithampura,Residential,Buckingham ,1914,Roger Rempel,2994,0.69,E,Cristal McGlynn,new delhi,21000,121078440,8356
11-Jun-11,30-Jun-11,HYDERABAD,KUKATPALLY,Commercial,Eric Wright Group,1902,Wava Considine,8444,0.21,B,Stephania Grimes,gandhidham,2704,2929487,5159
12-Jun-11,1-Jul-11,HYDERABAD,JUBLIEE HILLS,Commercial,SGN Contracting,1960,Kasandra Braun,1617,0.7,A,Anissa Hand,baranagar,11127,74757862,9598
13-Jun-11,2-Jul-11,HYDERABAD,BANJARA HILLS,Commercial,Midas,1984,Elta Cartwright,8927,0.61,D,Elisabeth Hand,thiruvittiyur,7180,37986005,8673
14-Jun-11,3-Jul-11,HYDERABAD,KONDAPUR,Commercial,City Building (Glasgow),1918,Casimir Ritchie V,1315,0.5,C,Earline Harris,puducherry,23733,70000484,5899
15-Jun-11,4-Jul-11,HYDERABAD,MIYAPUR,Commercial,Dawnus,1964,Dale Turcotte I,8295,0.72,D,Trisha Heathcote,sikar,2940,16176586,7642
16-Jun-11,5-Jul-11,HYDERABAD,KUKATPALLY,Residential,William Hare,1969,Tiffany Hudson,6016,0.37,A,Delphine Lang,thoothukudi,2406,5584350,6273
17-Jun-11,6-Jul-11,HYDERABAD,JUBLIEE HILLS,Residential,McNicholas Construction,1872,Arnold Weissnat DVM,7089,0.71,D,Gerhard Nolan,rewa,6066,27387323,6359
18-Jun-11,7-Jul-11,HYDERABAD,BANJARA HILLS,Residential,ESH Holdings,1849,Miss Kaci Hodkiewicz,7219,0.61,C,Kameron Osinski,mirzapur,5050,18347458,5956
19-Jun-11,8-Jul-11,HYDERABAD,KONDAPUR,Residential,North Midland Construction,1857,Haleigh DuBuque V,6986,0.27,B,Ocie Torp,raichur,3359,8243994,9090
20-Jun-11,9-Jul-11,HYDERABAD,MIYAPUR,Residential,Ogilvie Group,1862,Gisselle Yost Jr.,9196,0.82,D,Karen Wyman,pali,2277,16604476,8893
21-Jun-11,10-Jul-11,BANGALORE,INDIRANAGAR,Commercial,Barr ,1841,Rosalinda Pacocha,2233,0.52,B,Melyna Lubowitz,ramagundam,5825,23626200,7800
22-Jun-11,11-Jul-11,BANGALORE,JAYANAGAR,Commercial,Forth Holdings,1915,Johnny Pagac,9881,0.4,D,Kenny Crist,vizianagaram,95478,277688215,7271
23-Jun-11,12-Jul-11,BANGALORE,FRAZER TOWN,Commercial,Bechtel,1809,Rafaela Hintz DVM,1909,0.28,E,Lora Dooley,katihar,7180,17142681,8527
24-Jun-11,13-Jul-11,BANGALORE,HEBBAL,Commercial,GB Building Solutions,1891,Gordon Sauer DVM,5880,0.98,A,Matteo Weimann,haridwar,3511,32866331,9552
25-Jun-11,14-Jul-11,BANGALORE,KORAMANGALA,Commercial,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Jamaal Blick,sri ganganagar,9640,81789520,9123
26-Jun-11,15-Jul-11,BANGALORE,INDIRANAGAR,Residential,Lakehouse Contracts,1969,Laisha Bins MD,6540,0.19,B,Marie Kautzer,karawat nagar,10109,14098011,7340
27-Jun-11,16-Jul-11,BANGALORE,JAYANAGAR,Residential,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Vicenta Greenfelder PhD,nagercoil,7360,66640973,9736
28-Jun-11,17-Jul-11,BANGALORE,FRAZER TOWN,Residential,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Mollie Hudson,mango,6666,56339965,9088
29-Jun-11,18-Jul-11,BANGALORE,HEBBAL,Residential,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Alvera Hoppe,bulandshahr,3910,20388734,5607
30-Jun-11,19-Jul-11,BANGALORE,KORAMANGALA,Residential,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Monique Okuneva,thanjavur,5923,30384279,5516
1-Jul-11,20-Jul-11,MUMBAI,CHEMBUR,Commercial,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Lauretta Gaylord,mumbai,13538,74471861,5915
2-Jul-11,21-Jul-11,MUMBAI,VILE PARLE,Commercial,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Miss Audie Abbott,delhi,20091,183557805,9824
3-Jul-11,22-Jul-11,MUMBAI,VASAI,Commercial,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Ms. Destin Stracke,bangalore,3643,18606841,5492
4-Jul-11,23-Jul-11,MUMBAI,JUHU,Commercial,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Mathilde Bradtke,hyderabad,24714,155992544,6787
5-Jul-11,24-Jul-11,MUMBAI,AIROLI,Commercial,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Dr. Jackie Ebert,ahmedabad,20522,101343793,5310
6-Jul-11,25-Jul-11,MUMBAI,CHEMBUR,Residential,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Theron Haag,chennai,13908,104367996,8069
7-Jul-11,26-Jul-11,MUMBAI,VILE PARLE,Residential,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Darion Stracke Sr.,kolkata,18875,153735743,8758
8-Jul-11,27-Jul-11,MUMBAI,VASAI,Residential,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Ona Veum V,surat,3711,27775499,8048
9-Jul-11,28-Jul-11,MUMBAI,JUHU,Residential,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Vladimir Tromp,pune,26522,233581906,9470
10-Jul-11,29-Jul-11,MUMBAI,AIROLI,Residential,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Clemens Reinger,jaipur,18525,165890819,9629
11-Jul-11,30-Jul-11,HYDERABAD,MIYAPUR,Residential,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Wilbert Hegmann,lucknow,2277,14177399,6695
12-Jul-11,31-Jul-11,BANGALORE,INDIRANAGAR,Commercial,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Bill Hintz,kanpur,5825,49259054,9093
13-Jul-11,1-Aug-11,BANGALORE,JAYANAGAR,Commercial,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Golden Grant,nagpur,95478,782812665,8816
14-Jul-11,2-Aug-11,BANGALORE,FRAZER TOWN,Commercial,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Mr. Matilda Stamm,indore,7180,38361663,5745
15-Jul-11,3-Aug-11,BANGALORE,HEBBAL,Commercial,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Adriel Stamm,thane,3511,32133128,9841
16-Jul-11,4-Aug-11,BANGALORE,KORAMANGALA,Commercial,Lakehouse Contracts,1969,Laisha Bins MD,6540,0.19,B,Odell Schulist,bhopal,9640,10256960,5600
17-Jul-11,5-Aug-11,BANGALORE,INDIRANAGAR,Residential,Bullock Construction,1844,Chaya Langosh,6738,0.42,D,Nayeli Conroy,vishakapatnam,10109,26697465,6288
18-Jul-11,6-Aug-11,BANGALORE,JAYANAGAR,Residential,McLaughlin & Harvey ,1830,Franco Gaylord,9027,0.57,E,Wendy Kemmer,pimpri-chinchwad,7360,32433091,7731
19-Jul-11,7-Aug-11,BANGALORE,FRAZER TOWN,Residential,Brett Group,1940,Naomie Daniel,1452,0.21,C,Alysha Goldner,patna,6666,8334766,5954
20-Jul-11,8-Aug-11,BANGALORE,HEBBAL,Residential,Mulalley,1817,Fletcher Sauer PhD,3414,0.65,B,Kristofer Oberbrunner,vadodra,3910,14107867,5551
21-Jul-11,9-Aug-11,BANGALORE,KORAMANGALA,Residential,Mabey,1814,Dereck Simonis V,5578,0.94,A,Lisa Langworth,ghaziabad,5923,43471977,7808
22-Jul-11,10-Aug-11,MUMBAI,CHEMBUR,Commercial,Lagan,1896,Bailey Witting,4545,0.32,D,Sibyl Kautzer DVM,ludhiana,13538,34635619,7995
23-Jul-11,11-Aug-11,MUMBAI,VILE PARLE,Commercial,Headcrown,1802,Kyra Herman,7357,0.58,E,Ronny Hand,agra,20091,58730011,5040
24-Jul-11,12-Aug-11,MUMBAI,VASAI,Commercial,Thomas Armstrong ,1869,Carlos Moen DDS,7225,0.91,B,Dino King DDS,nashik,3643,17762467,5358
25-Jul-11,13-Aug-11,MUMBAI,JUHU,Commercial,Tolent,1917,Miss Clair Greenholt,1334,0.83,C,Dino Bauch,faridabad,24714,148675470,7248
26-Jul-11,14-Aug-11,MUMBAI,AIROLI,Commercial,GF Tomlinson,1854,Miss Larue Considine,4473,0.45,D,Robbie Bechtelar,meerut,20522,48981910,5304
27-Jul-11,15-Aug-11,MUMBAI,CHEMBUR,Residential,Simpson (York),1878,Nico Beier,6445,0.39,E,Selina Hickle,rajkot,13908,49169648,9065
28-Jul-11,16-Aug-11,MUMBAI,VILE PARLE,Residential,Pyeroy Group,1817,Tito Langworth,7430,0.28,C,Ms. Evan Baumbach,kalyan-dombivali,18875,49990815,9459
29-Jul-11,17-Aug-11,MUMBAI,VASAI,Residential,M.V. Kelly Limited,1868,Lafayette Marquardt,2057,0.45,D,Norris Christiansen Sr.,vasai-virar,3711,15270023,9144
30-Jul-11,18-Aug-11,MUMBAI,JUHU,Residential,Masterson ,1859,Dejon Koelpin,8435,0.27,A,Zander Lueilwitz,varanasi,26522,44233126,6177
31-Jul-11,19-Aug-11,MUMBAI,AIROLI,Residential,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Aliya Keebler,srinagar,18525,165150005,9586
1-Aug-11,20-Aug-11,DELHI,Mayur Vihar,Commercial,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Lavada Cole,aurangabad,9800,90301512,9908
2-Aug-11,21-Aug-11,DELHI,Chanakyapuri,Commercial,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Miss Brigitte Nikolaus,dhanbad,48000,257037120,5758
3-Aug-11,22-Aug-11,DELHI,Vasant Kunj,Commercial,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Candace Friesen,amritsar,16900,110521944,7032
4-Aug-11,23-Aug-11,DELHI,Saket,Commercial,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Violette Metz,navi mumbai,12800,82673280,6945
5-Aug-11,24-Aug-11,DELHI,Pithampura,Commercial,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Aliyah Goldner,allahabad,21000,168465780,8626
6-Aug-11,25-Aug-11,DELHI,Mayur Vihar,Residential,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Torrance Goodwin,ranchi,9000,76250700,9110
7-Aug-11,26-Aug-11,DELHI,Chanakyapuri,Residential,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Arnaldo Dickinson,howrah,47890,443150115,9950
8-Aug-11,27-Aug-11,DELHI,Vasant Kunj,Residential,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Miss Ettie Kessler,coimbatore,15300,139045788,9772
9-Aug-11,28-Aug-11,DELHI,Saket,Residential,Bechtel,1809,Rafaela Hintz DVM,1909,0.28,E,Christine Homenick,jabalpur,11600,20764464,6393
10-Aug-11,29-Aug-11,DELHI,Pithampura,Residential,GB Building Solutions,1891,Gordon Sauer DVM,5880,0.98,A,Ms. Nathaniel Murphy,gwalior,20300,156724932,7878
11-Aug-11,30-Aug-11,HYDERABAD,KUKATPALLY,Commercial,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Nestor Kunze,vijayawada,3045,27120627,9577
12-Aug-11,31-Aug-11,MUMBAI,CHEMBUR,Commercial,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Carmen Blick,jodhpur,13538,112608001,8944
13-Aug-11,1-Sep-11,MUMBAI,VILE PARLE,Commercial,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Joan Pfannerstill,madurai,20091,172888881,9253
14-Aug-11,2-Sep-11,MUMBAI,VASAI,Commercial,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Hoyt Beier,raipur,3643,22394614,6610
15-Aug-11,3-Sep-11,MUMBAI,JUHU,Commercial,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Eloy Lubowitz,kota,24714,159555067,6942
16-Aug-11,4-Sep-11,MUMBAI,AIROLI,Commercial,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Emerson Crona,guwahati,20522,176044283,9224
17-Aug-11,5-Sep-11,MUMBAI,CHEMBUR,Residential,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Kirstin Kertzmann IV,chandigarh,13908,122126982,9442
18-Aug-11,6-Sep-11,MUMBAI,VILE PARLE,Residential,Midas,1984,Elta Cartwright,8927,0.61,D,Jovan Quitzon,solapur,18875,101251918,8794
19-Aug-11,7-Sep-11,MUMBAI,VASAI,Residential,City Building (Glasgow),1918,Casimir Ritchie V,1315,0.5,C,Ashton Flatley IV,hubballi-dharwad,3711,12353919,6658
20-Aug-11,8-Sep-11,MUMBAI,JUHU,Residential,Dawnus,1964,Dale Turcotte I,8295,0.72,D,Mr. Burnice Stark,bareilly,26522,123607372,6473
21-Aug-11,9-Sep-11,MUMBAI,AIROLI,Residential,William Hare,1969,Tiffany Hudson,6016,0.37,A,Gabrielle Murphy,morababad,18525,55930680,8160
22-Aug-11,10-Sep-11,DELHI,Mayur Vihar,Commercial,McNicholas Construction,1872,Arnold Weissnat DVM,7089,0.71,D,Ron Ratke,mysore,9800,62009696,8912
23-Aug-11,11-Sep-11,DELHI,Chanakyapuri,Commercial,ESH Holdings,1849,Miss Kaci Hodkiewicz,7219,0.61,C,Anita Purdy,gurgaon,48000,243082560,8302
24-Aug-11,12-Sep-11,DELHI,Vasant Kunj,Commercial,North Midland Construction,1857,Haleigh DuBuque V,6986,0.27,B,Ms. Della Johnson,aligarh,16900,26492778,5806
25-Aug-11,13-Sep-11,DELHI,Saket,Commercial,Ogilvie Group,1862,Gisselle Yost Jr.,9196,0.82,D,Miss Aletha Bradtke,jalandhar,12800,69189632,6592
26-Aug-11,14-Sep-11,DELHI,Pithampura,Commercial,Barr ,1841,Rosalinda Pacocha,2233,0.52,B,Gilbert Hoeger,tiruchirapalli,21000,61839960,5663
27-Aug-11,15-Sep-11,DELHI,Mayur Vihar,Residential,Forth Holdings,1915,Johnny Pagac,9881,0.4,D,Donald Bernier,bhubaneshwar,9000,24318000,6755
28-Aug-11,16-Sep-11,DELHI,Chanakyapuri,Residential,Bechtel,1809,Rafaela Hintz DVM,1909,0.28,E,Tina Kemmer,salem,47890,94521451,7049
29-Aug-11,17-Sep-11,DELHI,Vasant Kunj,Residential,GB Building Solutions,1891,Gordon Sauer DVM,5880,0.98,A,Alana Schuster,mira-bhayandar,15300,109846044,7326
30-Aug-11,18-Sep-11,DELHI,Saket,Residential,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Colt Swift IV,trivandrum,11600,54770676,5077
31-Aug-11,19-Sep-11,DELHI,Pithampura,Residential,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Kelton Mante,bhiwandi,20300,164624880,8720
1-Sep-11,20-Sep-11,HYDERABAD,KUKATPALLY,Commercial,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Dillan Mertz,saharanpur,3045,16690924,5894
2-Sep-11,21-Sep-11,HYDERABAD,JUBLIEE HILLS,Commercial,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Dandre Upton,gorakhpur,11127,81801810,7905
3-Sep-11,22-Sep-11,HYDERABAD,BANJARA HILLS,Commercial,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Sophia Bailey,guntur,7180,41379848,6197
4-Sep-11,23-Sep-11,HYDERABAD,KONDAPUR,Commercial,Lakehouse Contracts,1969,Laisha Bins MD,6540,0.19,B,Jody Koss,bikaner,23733,28773652,6381
5-Sep-11,24-Sep-11,HYDERABAD,MIYAPUR,Commercial,Bullock Construction,1844,Chaya Langosh,6738,0.42,D,Lafayette Mosciski,amravati,2940,9132581,7396
6-Sep-11,25-Sep-11,HYDERABAD,KUKATPALLY,Residential,McLaughlin & Harvey ,1830,Franco Gaylord,9027,0.57,E,Nyasia Nienow,noida,2406,10533877,7681
7-Sep-11,26-Sep-11,HYDERABAD,JUBLIEE HILLS,Residential,Brett Group,1940,Naomie Daniel,1452,0.21,C,Miss Rickie Schaefer,jamshedpur,6066,12280010,9640
8-Sep-11,27-Sep-11,HYDERABAD,BANJARA HILLS,Residential,Mulalley,1817,Fletcher Sauer PhD,3414,0.65,B,Mrs. Mikayla Bashirian,bhilai,5050,28101483,8561
9-Sep-11,28-Sep-11,HYDERABAD,KONDAPUR,Residential,Mabey,1814,Dereck Simonis V,5578,0.94,A,Jaden Flatley,warangal,3359,30119011,9539
10-Sep-11,29-Sep-11,HYDERABAD,MIYAPUR,Residential,Lagan,1896,Bailey Witting,4545,0.32,D,Daryl Rice,cuttack,2277,4479679,6148
11-Sep-11,30-Sep-11,BANGALORE,INDIRANAGAR,Commercial,Headcrown,1802,Kyra Herman,7357,0.58,E,Gerson Kshlerin,firozabad,5825,29980809,8874
12-Sep-11,1-Oct-11,BANGALORE,JAYANAGAR,Commercial,Thomas Armstrong ,1869,Carlos Moen DDS,7225,0.91,B,Kiera Rempel MD,kochi,94578,496858903,5773
13-Sep-11,2-Oct-11,BANGALORE,FRAZER TOWN,Commercial,Tolent,1917,Miss Clair Greenholt,1334,0.83,C,Zoey Ankunding,bhavnagar,7689,39376138,6170
14-Sep-11,3-Oct-11,BANGALORE,HEBBAL,Commercial,GF Tomlinson,1854,Miss Larue Considine,4473,0.45,D,Berniece Maggio,dehradun,3672,12156707,7357
15-Sep-11,4-Oct-11,BANGALORE,KORAMANGALA,Commercial,Simpson (York),1878,Nico Beier,6445,0.39,E,Ewald Weimann,durgapur,9254,33134780,9181
16-Sep-11,5-Oct-11,BANGALORE,INDIRANAGAR,Residential,Pyeroy Group,1817,Tito Langworth,7430,0.28,C,Ruthie Grimes PhD,asansol,10539,23716544,8037
17-Sep-11,6-Oct-11,BANGALORE,JAYANAGAR,Residential,GSH Group,1834,Gabriella Schimmel MD,9597,0.97,A,Meaghan Hermann,nanded,12021,112429288,9642
18-Sep-11,7-Oct-11,BANGALORE,FRAZER TOWN,Residential,Longcross,1961,Malachi Larson,8600,0.28,D,Alfonso Macejkovic,kolhapur,6548,16147106,8807
19-Sep-11,8-Oct-11,BANGALORE,HEBBAL,Residential,Higgins ,1840,Joshua Dickens,2322,0.07,C,Velda Schinner,ajmer,4030,2138600,7581
20-Sep-11,9-Oct-11,BANGALORE,KORAMANGALA,Residential,Carey Group ,1938,Melvina Veum,2757,0.88,D,Miss Velva Schaefer,gulbarga,5579,43905837,8943
21-Sep-11,10-Oct-11,MUMBAI,CHEMBUR,Commercial,Malcolm Group,1962,Demond Ward,3028,0.84,E,Allison Cronin,jamnagar,13365,73545457,6551
22-Sep-11,11-Oct-11,MUMBAI,VILE PARLE,Commercial,United House,1959,Estel Botsford,1728,0.64,B,Deontae Collier,ujjain,20489,76828833,5859
23-Sep-11,12-Oct-11,MUMBAI,VASAI,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Gregory Quitzon,loni,3879,14602030,5087
24-Sep-11,13-Oct-11,MUMBAI,JUHU,Commercial,T Clarke,1907,Wilson Botsford,4465,0.08,D,Urban Moore,siliguri,24688,12116870,6135
25-Sep-11,14-Oct-11,MUMBAI,AIROLI,Commercial,Buckingham ,1914,Roger Rempel,2994,0.69,E,Mrs. Kenna Bashirian,jhansi,20500,127785930,9034
26-Sep-11,15-Oct-11,MUMBAI,CHEMBUR,Residential,Eric Wright Group,1902,Wava Considine,8444,0.21,B,Chase Rosenbaum,ulhasnagar,13923,16312048,5579
27-Sep-11,16-Oct-11,MUMBAI,VILE PARLE,Residential,SGN Contracting,1960,Kasandra Braun,1617,0.7,A,Sibyl Legros,nellore,19264,96766925,7176
28-Sep-11,17-Oct-11,MUMBAI,VASAI,Residential,Midas,1984,Elta Cartwright,8927,0.61,D,Arvid Armstrong,jammu,3883,22992291,9707
29-Sep-11,18-Oct-11,MUMBAI,JUHU,Residential,City Building (Glasgow),1918,Casimir Ritchie V,1315,0.5,C,Isaias Harvey,sangli-miraj & kupwad,27611,106537044,7717
30-Sep-11,19-Oct-11,MUMBAI,AIROLI,Residential,Dawnus,1964,Dale Turcotte I,8295,0.72,D,Kurt McCullough,belgaum,18600,73187280,5465
1-Oct-11,20-Oct-11,HYDERABAD,MIYAPUR,Residential,William Hare,1969,Tiffany Hudson,6016,0.37,A,Miss Margie Goodwin,mangalore,3034,8300357,7394
2-Oct-11,21-Oct-11,BANGALORE,INDIRANAGAR,Commercial,McNicholas Construction,1872,Arnold Weissnat DVM,7089,0.71,D,Chris Kirlin,ambattur,6113,40932709,9431
3-Oct-11,22-Oct-11,BANGALORE,JAYANAGAR,Commercial,ESH Holdings,1849,Miss Kaci Hodkiewicz,7219,0.61,C,Larissa Prohaska,tirunelveli,94578,345405476,5987
4-Oct-11,23-Oct-11,BANGALORE,FRAZER TOWN,Commercial,North Midland Construction,1857,Haleigh DuBuque V,6986,0.27,B,Markus Witting,melagaon,7689,17255961,8312
5-Oct-11,24-Oct-11,BANGALORE,HEBBAL,Commercial,Ogilvie Group,1862,Gisselle Yost Jr.,9196,0.82,D,Emilio Adams,gaya,3672,25151217,8353
6-Oct-11,25-Oct-11,BANGALORE,KORAMANGALA,Commercial,Barr ,1841,Rosalinda Pacocha,2233,0.52,B,Otto Haley,jalgaon,9254,35946238,7470
7-Oct-11,26-Oct-11,BANGALORE,INDIRANAGAR,Residential,Forth Holdings,1915,Johnny Pagac,9881,0.4,D,Lawrence Waters II,udaipur,10539,35103301,8327
8-Oct-11,27-Oct-11,BANGALORE,JAYANAGAR,Residential,Bechtel,1809,Rafaela Hintz DVM,1909,0.28,E,Miss Olin Shields,maheshtala,12021,33652068,9998
9-Oct-11,28-Oct-11,BANGALORE,FRAZER TOWN,Residential,GB Building Solutions,1891,Gordon Sauer DVM,5880,0.98,A,Della Lakin,tirupur,6548,43481863,6776
10-Oct-11,29-Oct-11,BANGALORE,HEBBAL,Residential,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Mr. Elfrieda Wunsch,davanagere,4030,29889503,7975
11-Oct-11,30-Oct-11,BANGALORE,KORAMANGALA,Residential,Lakehouse Contracts,1969,Laisha Bins MD,6540,0.19,B,Daphne Bahringer,kozhikode,5579,9306888,8780
12-Oct-11,31-Oct-11,MUMBAI,CHEMBUR,Commercial,Bullock Construction,1844,Chaya Langosh,6738,0.42,D,Maximo Hegmann,akola,13365,53573335,9544
13-Oct-11,1-Nov-11,MUMBAI,VILE PARLE,Commercial,McLaughlin & Harvey ,1830,Franco Gaylord,9027,0.57,E,Damon Nader,kurnool,20489,109908528,9411
14-Oct-11,2-Nov-11,MUMBAI,VASAI,Commercial,Brett Group,1940,Naomie Daniel,1452,0.21,C,Daniella Lowe Jr.,rajpur sonarpur,3879,5974203,7334
15-Oct-11,3-Nov-11,MUMBAI,JUHU,Commercial,Mulalley,1817,Fletcher Sauer PhD,3414,0.65,B,Buster Hessel III,bokaro,24688,122391994,7627
16-Oct-11,4-Nov-11,MUMBAI,AIROLI,Commercial,Larsen & Toubro,1938,K.Venkataraman,6800,0.29,E,Dominic Streich,south dumdum,20500,47464880,7984
17-Oct-11,5-Nov-11,MUMBAI,CHEMBUR,Residential,GMR Group,1978,Gandhi Mallikarjuna Rao,1550,0.8,D,Sharon Oberbrunner,bellary,13923,59779793,5367
18-Oct-11,6-Nov-11,MUMBAI,VILE PARLE,Residential,Arun Excello,1987,Sriram P,1255,0.15,E,Mrs. Laverna Grant,patiala,19264,24483581,8473
19-Oct-11,7-Nov-11,MUMBAI,VASAI,Residential,Manjeera,1985,Yoganand,450,0.32,B,Easter Cassin III,gopalpur,3883,8258054,6646
